,date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
5668,2023-08-24 20:00:00,24.105,97.33071,23.655,29.572758,0.0,0.0,0.0,1009.2,1003.76624,17.4,9.0,5.0,21.0,0.0,0.08009195,2.9024127,7.2,150.2552,143.13002,3.96,26.155,29.005001,29.405,29.855,0.471,0.43,0.285,0.435
5669,2023-08-24 21:00:00,24.005001,96.16168,23.355,29.314545,0.0,0.0,1.0,1009.0,1003.56537,23.1,4.0,3.0,59.0,0.0,0.114483595,2.7416782,7.24486,113.19862,116.56499,3.96,25.955,28.805,29.405,29.855,0.47,0.431,0.285,0.435
5670,2023-08-24 22:00:00,24.005001,95.87186,23.305,29.03497,0.0,0.0,1.0,1009.8,1004.361,21.3,3.0,16.0,30.0,0.0,0.12312913,4.452954,7.628263,194.03627,160.70985,5.04,25.755001,28.655,29.405,29.855,0.469,0.431,0.285,0.435
5671,2023-08-24 23:00:00,24.005001,96.16168,23.355,29.115784,0.0,0.0,1.0,1010.3,1004.85834,33.6,9.0,13.0,59.0,0.0,0.114483595,4.1046314,10.1887,142.12495,147.99466,6.12,25.655,28.505001,29.405,29.855,0.468,0.431,0.285,0.435
5672,2023-08-25 00:00:00,24.305,93.87771,23.255001,29.470001,0.0,0.0,1.0,1010.9,1005.4609,44.4,0.0,28.0,92.0,0.021747325,0.18591928,3.319036,8.699793,40.601215,65.55606,10.440001,27.105,28.605,29.405,29.855,0.465,0.431,0.285,0.435
5673,2023-08-25 01:00:00,26.055,84.3329,23.205,31.389038,0.0,0.0,1.0,1011.6,1006.18854,45.0,10.0,12.0,96.0,0.10816167,0.5279231,1.9386592,5.6233797,21.801476,50.194473,9.72,27.555,28.555,29.405,29.855,0.464,0.431,0.285,0.435
5674,2023-08-25 02:00:00,27.555,78.62101,23.505001,32.7558,0.0,0.0,1.0,1011.4,1006.0169,35.4,12.0,1.0,80.0,0.2715273,0.786685,4.072935,4.8965297,135.0001,126.027466,11.5199995,28.905,28.555,29.405,29.855,0.461,0.431,0.285,0.435
5675,2023-08-25 03:00:00,29.105,73.152435,23.805,35.273525,0.0,0.0,0.0,1011.4,1006.0443,12.900001,0.0,8.0,27.0,0.45243666,1.0808773,2.0364676,2.5455842,135.0001,135.0001,12.959999,30.655,28.605,29.405,29.855,0.456,0.431,0.286,0.435
5676,2023-08-25 04:00:00,30.155,69.48206,23.955,37.274117,0.1,0.1,51.0,1010.6,1005.2667,6.6000004,0.0,2.0,18.0,0.56105345,1.3050661,2.1897945,2.9024127,170.53775,172.87508,12.24,32.305,28.805,29.405,29.855,0.449,0.431,0.286,0.435
5677,2023-08-25 05:00:00,30.755001,68.56017,24.305,38.972717,0.0,0.0,0.0,1009.8,1004.4817,15.0,8.0,5.0,16.0,0.66873026,1.3913267,2.4149535,2.9024127,206.56499,209.7448,14.4,33.855,29.055,29.405,29.855,0.441,0.431,0.286,0.435
5678,2023-08-25 06:00:00,30.905,70.039246,24.805,39.968964,0.2,0.2,51.0,1008.5,1003.19104,17.1,4.0,5.0,35.0,0.69765013,1.3371825,0.71999997,0.71999997,180.0,180.0,14.759999,35.005,29.355,29.405,29.855,0.434,0.431,0.286,0.435
5679,2023-08-25 07:00:00,31.205,69.470474,24.955,38.887627,0.2,0.2,51.0,1007.5,1002.20166,100.0,100.0,15.0,30.0,0.60941374,1.3859947,4.68,5.0528407,270.0,265.91446,14.759999,35.505,29.705,29.405,29.855,0.429,0.431,0.286,0.435
5680,2023-08-25 08:00:00,28.655,75.084595,23.805,32.694977,7.2,7.2,63.0,1007.9,1002.5549,100.0,88.0,17.0,91.0,0.343515,0.97733426,13.276144,16.808569,167.4712,170.13426,21.599998,34.605,30.005001,29.405,29.855,0.52,0.431,0.286,0.435
5681,2023-08-25 09:00:00,26.805,84.41314,23.955,31.507725,6.7,6.7,63.0,1008.2,1002.8204,42.300003,3.0,17.0,98.0,0.23682365,0.5488877,9.3876505,11.720751,94.39862,100.619606,29.519999,32.805,30.205,29.405,29.855,0.509,0.459,0.286,0.435
5682,2023-08-25 10:00:00,26.755001,80.92077,23.205,31.258282,0.9,0.9,53.0,1008.9,1003.5157,67.8,14.0,42.0,100.0,0.14012983,0.6699524,7.628263,10.028439,109.290146,111.03758,18.0,31.455,30.305,29.405,29.855,0.509,0.462,0.286,0.435
5683,2023-08-25 11:00:00,25.655,84.802124,22.905,29.728859,0.2,0.2,51.0,1010.4,1004.9878,64.8,12.0,40.0,100.0,0.061816394,0.50015664,9.3669195,15.484185,182.20255,178.66782,19.44,30.105,30.305,29.405,29.855,0.503,0.464,0.286,0.435
5684,2023-08-25 12:00:00,26.055,88.23171,23.955,30.948124,0.1,0.1,51.0,1010.4,1004.99506,66.600006,0.0,61.0,100.0,0.029678833,0.39651752,8.089993,17.309973,69.14546,73.07241,14.759999,29.405,30.005001,29.405,29.855,0.491,0.452,0.285,0.435
5685,2023-08-25 13:00:00,25.955,86.12355,23.455,30.679863,0.0,0.0,2.0,1011.2,1005.7892,65.4,0.0,59.0,100.0,0.004401686,0.46481895,7.145796,14.33234,49.085716,64.72231,13.679999,28.555,29.955,29.405,29.855,0.488,0.452,0.286,0.435
5686,2023-08-25 14:00:00,25.655,87.14111,23.355,30.427395,0.1,0.1,51.0,1011.5,1006.08185,31.800001,0.0,17.0,72.0,0.0009832974,0.42316198,6.4096174,13.584932,51.842735,57.99466,11.5199995,27.905,29.855,29.405,29.855,0.486,0.453,0.286,0.435
5687,2023-08-25 15:00:00,25.405,90.602684,23.755001,30.797379,0.0,0.0,1.0,1011.3,1005.8785,20.100002,0.0,11.0,45.0,0.0,0.30468726,3.8268526,7.8954163,41.185837,65.77226,9.36,27.455,29.705,29.405,29.855,0.484,0.453,0.286,0.435
5688,2023-08-25 16:00:00,25.005001,94.19122,24.005001,30.774357,0.0,0.0,0.0,1011.3,1005.8712,2.1000001,0.0,0.0,7.0,0.0,0.18390822,2.3051248,4.68,51.34017,90.0,5.04,27.105,29.555,29.405,29.855,0.482,0.453,0.286,0.435
5689,2023-08-25 17:00:00,24.655,95.0306,23.805,30.285072,0.0,0.0,1.0,1011.0,1005.5665,26.7,1.0,5.0,76.0,0.0,0.15408969,2.4149535,6.12,116.56499,118.072395,3.96,26.805,29.405,29.405,29.855,0.481,0.454,0.286,0.435
5690,2023-08-25 18:00:00,24.655,92.76781,23.405,30.158825,0.0,0.0,0.0,1010.9,1005.4671,9.3,3.0,10.0,2.0,0.0,0.22426224,1.609969,5.1165614,116.56499,129.28938,3.6,26.555,29.255001,29.405,29.855,0.479,0.454,0.286,0.435
5691,2023-08-25 19:00:00,24.305,95.59249,23.555,29.80281,0.0,0.0,1.0,1010.6,1005.1625,24.3,5.0,10.0,46.0,0.0,0.13384128,2.2768397,1.1384199,341.56494,71.564964,2.52,26.305,29.105,29.405,29.855,0.478,0.454,0.286,0.435
5692,2023-08-25 20:00:00,24.455,93.319374,23.305,29.871265,0.0,0.0,1.0,1010.5,1005.0655,44.4,3.0,23.0,93.0,0.0,0.20470166,1.8,1.1384199,306.86996,288.43503,2.8799999,26.105,28.905,29.405,29.855,0.477,0.454,0.286,0.435
5693,2023-08-25 21:00:00,24.155,94.440216,23.205,29.257301,0.0,0.0,1.0,1010.4,1004.9607,24.900002,3.0,20.0,34.0,0.0,0.16732931,3.5455887,4.8965297,23.962492,36.027473,5.04,25.955,28.755001,29.405,29.855,0.476,0.454,0.286,0.435
5694,2023-08-25 22:00:00,23.905,94.1446,22.905,27.973118,0.0,0.0,2.0,1011.1,1005.65247,63.6,18.0,33.0,92.0,0.0,0.17361021,9.422101,16.327497,276.58185,284.03625,14.04,25.705,28.605,29.405,29.855,0.475,0.454,0.286,0.435
5695,2023-08-25 23:00:00,23.605,96.44184,23.005001,28.31194,0.0,0.0,1.0,1011.5,1006.0446,43.2,16.0,9.0,78.0,0.0,0.103612185,5.4477882,11.726277,262.40546,252.1212,14.04,25.555,28.455,29.405,29.855,0.474,0.454,0.287,0.435
5696,2023-08-26 00:00:00,25.205,89.2333,23.305,30.334637,0.0,0.0,2.0,1011.8,1006.3724,65.100006,0.0,61.0,95.0,0.026131533,0.34498167,3.7585104,6.151683,253.30067,200.55612,8.28,26.855,28.455,29.405,29.855,0.473,0.454,0.287,0.435
5697,2023-08-26 01:00:00,26.055,88.497154,24.005001,31.139603,0.0,0.0,1.0,1012.9,1007.4817,40.500004,1.0,57.0,18.0,0.11618847,0.38757133,6.9899354,10.028439,258.11136,248.96242,13.32,27.355,28.355,29.405,29.855,0.471,0.454,0.287,0.435
5698,2023-08-26 02:00:00,27.105,83.18762,24.005001,32.476097,0.0,0.0,0.0,1012.9,1007.5007,14.099999,6.0,9.0,11.0,0.22001539,0.6025486,5.0142193,6.6087217,248.96242,240.64233,14.4,28.305,28.355,29.405,29.855,0.468,0.454,0.287,0.435
5699,2023-08-26 03:00:00,28.255001,80.38699,24.555,33.996407,0.1,0.1,51.0,1012.8,1007.4217,100.0,100.0,18.0,40.0,0.41365364,0.75164294,6.489992,7.7879906,213.6901,213.6901,15.4800005,30.055,28.405,29.405,29.855,0.465,0.454,0.287,0.435
5700,2023-08-26 04:00:00,27.955,78.44107,23.855,33.022064,0.4,0.4,51.0,1012.6,1007.21735,100.0,72.0,37.0,85.0,0.42155018,0.8119917,8.373386,10.144082,205.4633,207.47435,19.8,30.905,28.555,29.405,29.855,0.464,0.453,0.287,0.435
5701,2023-08-26 05:00:00,28.505001,76.42751,23.955,33.29229,0.1,0.1,51.0,1011.7,1006.332,63.6,28.0,15.0,98.0,0.39807144,0.9166417,8.78872,10.296251,214.9921,216.46933,20.519999,31.405,28.705,29.405,29.855,0.46,0.453,0.287,0.435
5702,2023-08-26 06:00:00,29.155,71.85145,23.555,34.679344,0.2,0.2,51.0,1010.4,1005.05054,100.0,99.0,15.0,99.0,0.42235604,1.1365576,2.5455842,2.9024127,278.13,277.1249,19.8,32.105,28.905,29.405,29.855,0.456,0.453,0.287,0.435
5703,2023-08-26 07:00:00,29.255001,72.7393,23.855,35.14003,0.2,0.2,51.0,1008.9,1003.56006,55.5,11.0,26.0,100.0,0.42818716,1.1070404,1.8,2.0991426,306.86996,300.96368,15.119999,32.705,29.105,29.405,29.855,0.453,0.452,0.287,0.435
5704,2023-08-26 08:00:00,28.855,75.34242,24.055,34.56228,0.2,0.2,51.0,1008.6,1003.2547,49.800003,8.0,21.0,100.0,0.32817864,0.97845197,2.9024127,3.096837,240.2552,234.46223,14.04,32.805,29.355,29.405,29.855,0.45,0.452,0.287,0.435
5705,2023-08-26 09:00:00,27.705,81.28512,24.205,33.08321,0.2,0.2,51.0,1008.7,1003.33374,70.8,14.0,47.0,100.0,0.2050797,0.6946566,5.815978,6.12,338.19852,331.9276,13.32,32.205,29.505001,29.405,29.855,0.45,0.452,0.288,0.435
5706,2023-08-26 10:00:00,26.105,82.82198,22.955,29.575855,0.1,0.1,51.0,1008.9,1003.504,72.6,36.0,17.0,100.0,0.09846278,0.58056045,13.698934,18.775301,356.98727,355.60138,23.039999,30.655,29.605,29.405,29.855,0.449,0.451,0.288,0.435
5707,2023-08-26 11:00:00,25.805,85.8495,23.255001,31.003414,0.0,0.0,1.0,1009.3,1003.8965,40.800003,2.0,15.0,100.0,0.050348654,0.46982384,3.0758414,6.638072,20.556128,12.528798,21.599998,29.605,29.655,29.405,29.855,0.448,0.451,0.288,0.435
5708,2023-08-26 12:00:00,24.955,93.90649,23.905,30.101425,0.0,0.0,3.0,1010.8,1005.3729,100.0,28.0,76.0,100.0,0.01654916,0.19235134,6.151683,11.090103,200.55612,234.24602,6.4799995,29.505001,29.705,29.405,29.855,0.488,0.462,0.288,0.435
5709,2023-08-26 13:00:00,25.355,91.1462,23.805,30.884644,0.8,0.8,53.0,1010.9,1005.47974,34.5,2.0,5.0,99.0,0.0,0.28621316,3.096837,8.287822,305.53775,304.3804,9.36,28.455,29.655,29.405,29.855,0.496,0.462,0.288,0.435
5710,2023-08-26 14:00:00,24.755001,90.55908,23.105,29.453033,4.3,4.3,63.0,1012.1,1006.6625,87.3,10.0,82.0,97.0,0.0,0.294513,5.904439,11.620809,322.43134,343.8107,9.0,27.705,29.555,29.405,29.855,0.52,0.472,0.288,0.435
5711,2023-08-26 15:00:00,24.655,92.20955,23.305,29.981323,2.0,2.0,61.0,1012.9,1007.45636,72.600006,9.0,58.0,99.0,0.0,0.24157596,2.4149535,4.6800003,116.56499,22.61991,10.440001,27.055,29.455,29.405,29.855,0.513,0.482,0.288,0.435
5712,2023-08-26 16:00:00,24.505001,94.45435,23.555,29.817513,0.3,0.3,51.0,1012.4,1006.9563,56.100002,20.0,14.0,99.0,0.0,0.17042875,3.5455887,4.072935,246.0375,315.0001,5.3999996,26.705,29.305,29.405,29.855,0.508,0.484,0.289,0.435
5713,2023-08-26 17:00:00,24.055,96.74488,23.505001,29.455013,0.1,0.1,51.0,1011.7,1006.2518,37.800003,4.0,10.0,94.0,0.0,0.09737897,2.7416782,2.8116899,203.19862,309.8055,6.12,26.405,29.105,29.405,29.855,0.504,0.485,0.289,0.435
5714,2023-08-26 18:00:00,23.955,97.32775,23.505001,29.435627,0.0,0.0,1.0,1011.1,1005.6531,49.5,2.0,31.0,97.0,0.0,0.07946372,2.1897945,0.8049845,189.46225,153.43501,6.12,26.105,28.955,29.405,29.855,0.501,0.485,0.289,0.435
5715,2023-08-26 19:00:00,23.705,98.80229,23.505001,29.021267,0.0,0.0,1.0,1010.5,1005.05194,30.900002,2.0,4.0,89.0,0.0,0.03508544,3.319036,3.8773184,139.39879,111.801476,4.68,25.955,28.805,29.405,29.855,0.499,0.485,0.29,0.435
5716,2023-08-26 20:00:00,23.355,99.39801,23.255001,28.262775,0.0,0.0,1.0,1010.0,1004.54834,38.4,9.0,13.0,75.0,0.0,0.017267466,5.0911684,5.634891,171.86998,153.43501,7.2,25.705,28.605,29.405,29.855,0.496,0.484,0.29,0.435
5717,2023-08-26 21:00:00,23.055,100.0,23.055,28.03851,0.0,0.0,1.0,1010.1,1004.64215,27.3,3.0,0.0,82.0,0.0,0.0,3.7585104,5.1919937,163.30067,146.3099,7.92,25.505001,28.455,29.405,29.855,0.495,0.484,0.29,0.435
5718,2023-08-26 22:00:00,23.455,99.39842,23.355,28.948608,0.0,0.0,1.0,1010.6,1005.1466,34.2,6.0,14.0,68.0,0.0,0.017359734,1.484318,3.219938,165.96373,153.43501,5.3999996,25.305,28.305,29.405,29.855,0.493,0.484,0.291,0.435
5719,2023-08-26 23:00:00,23.405,99.398224,23.305,28.875118,0.0,0.0,1.0,1010.8,1005.3449,29.7,11.0,27.0,12.0,0.0,0.017313719,1.4399999,2.2768397,180.0,161.56496,1.8,25.155,28.155,29.405,29.855,0.492,0.483,0.291,0.435
5720,2023-08-27 00:00:00,24.305,95.017876,23.455,29.742218,0.0,0.0,0.0,1011.4,1005.9582,15.3,1.0,19.0,10.0,0.02064995,0.15129209,2.2768397,4.1046314,108.43504,74.74483,8.28,26.255001,28.205,29.405,29.855,0.474,0.461,0.29,0.435
5721,2023-08-27 01:00:00,26.255001,84.86468,23.505001,31.464798,0.0,0.0,0.0,1011.6,1006.1924,6.9,2.0,1.0,15.0,0.14566961,0.51604176,4.0249224,5.8603754,79.69521,79.380394,10.08,27.205,28.155,29.355,29.855,0.473,0.461,0.29,0.435
5722,2023-08-27 02:00:00,27.905,75.87617,23.255001,33.148975,0.0,0.0,0.0,1011.6,1006.22174,13.5,1.0,0.0,42.0,0.31741068,0.9060099,2.7416782,3.219938,66.801384,63.435013,12.24,28.755001,28.155,29.355,29.855,0.469,0.461,0.29,0.435
5723,2023-08-27 03:00:00,29.405,69.13186,23.155,35.667957,0.0,0.0,1.0,1011.5,1006.1491,20.400002,0.0,0.0,68.0,0.48273176,1.2645047,0.71999997,0.35999998,90.0,90.0,11.159999,30.655,28.255001,29.355,29.855,0.463,0.46,0.29,0.435
5724,2023-08-27 04:00:00,30.405,64.48403,22.955,37.412502,0.1,0.1,51.0,1010.8,1005.4701,40.8,11.0,3.0,97.0,0.6068162,1.540832,1.8,2.16,270.0,270.0,13.32,32.455,28.455,29.355,29.855,0.456,0.46,0.29,0.435
5725,2023-08-27 05:00:00,31.105,62.709763,23.155,38.405796,0.0,0.0,1.0,1010.0,1004.6866,44.4,12.0,7.0,98.0,0.65795153,1.6836336,2.9024127,3.6179552,277.1249,275.7105,15.119999,33.755,28.755001,29.355,29.855,0.448,0.459,0.29,0.435
5726,2023-08-27 06:00:00,31.455,63.355606,23.655,39.15951,0.0,0.0,1.0,1008.9,1003.5984,33.9,6.0,4.0,87.0,0.6806727,1.6876016,3.2599385,3.9763298,276.3401,275.19434,15.119999,34.705,29.105,29.355,29.855,0.44,0.459,0.29,0.435
5727,2023-08-27 07:00:00,31.855,62.494884,23.805,39.283318,0.1,0.1,51.0,1007.7,1002.4117,23.400002,5.0,10.0,43.0,0.64761406,1.7667837,3.5455887,3.7585104,293.9625,286.6993,14.759999,35.355,29.405,29.355,29.855,0.432,0.458,0.29,0.435
5728,2023-08-27 08:00:00,31.455,65.288734,24.155,37.6317,0.0,0.0,0.0,1006.1,1000.81305,18.3,9.0,10.0,14.0,0.5263318,1.5984938,6.162207,6.489992,276.70975,273.17978,15.84,35.255,29.755001,29.355,29.855,0.425,0.458,0.291,0.435
5729,2023-08-27 09:00:00,27.605,78.628044,23.555,31.985542,7.0,7.0,63.0,1007.1,1001.7403,42.9,6.0,14.0,97.0,0.34190407,0.78872037,9.904906,13.202726,199.09358,205.8663,24.84,34.005,30.055,29.355,29.855,0.515,0.457,0.291,0.435
5730,2023-08-27 10:00:00,26.205,85.11575,23.505001,31.1553,2.7,2.7,63.0,1007.3,1001.9144,71.4,18.0,43.0,98.0,0.12781438,0.50598717,5.8048253,7.2,82.875084,90.0,24.48,31.855,30.155,29.355,29.855,0.508,0.469,0.291,0.435
5731,2023-08-27 11:00:00,26.405,84.11652,23.505001,31.255085,0.1,0.1,51.0,1007.8,1002.4152,51.9,11.0,20.0,100.0,0.06302812,0.5463574,6.489992,8.891343,56.3099,58.240574,11.879999,30.505001,30.205,29.355,29.855,0.502,0.471,0.291,0.435
5732,2023-08-27 12:00:00,26.005001,86.91037,23.655,31.368359,0.0,0.0,1.0,1008.5,1003.10425,42.600002,0.0,21.0,100.0,0.020856893,0.4397509,3.6,6.9247384,126.86999,62.10283,11.159999,30.155,29.955,29.355,29.855,0.487,0.459,0.291,0.435
5733,2023-08-27 13:00:00,26.355,88.2564,24.255001,32.232807,0.0,0.0,1.0,1009.1,1003.7073,39.0,0.0,15.0,100.0,0.0,0.40273476,2.6208394,8.654987,74.054535,44.999897,6.8399997,29.155,29.955,29.355,29.855,0.485,0.459,0.291,0.435
5734,2023-08-27 14:00:00,26.255001,90.6592,24.605,32.139164,0.0,0.0,1.0,1009.6,1004.20306,39.600002,0.0,16.0,100.0,0.0,0.31843972,4.1046314,10.587918,52.124958,35.311302,6.8399997,28.455,29.855,29.355,29.855,0.484,0.46,0.291,0.435
5735,2023-08-27 15:00:00,26.155,93.122765,24.955,32.528454,0.0,0.0,1.0,1010.3,1004.89746,35.4,0.0,9.0,100.0,0.0,0.23306608,2.3051248,7.2359104,38.65983,5.7105074,6.12,28.005001,29.755001,29.355,29.855,0.482,0.46,0.291,0.435
5736,2023-08-27 16:00:00,25.755001,94.786964,24.855,32.028824,0.0,0.0,2.0,1010.8,1005.3875,52.800003,0.0,38.0,100.0,0.0,0.17254281,2.5455842,3.6179552,98.13002,5.7105074,3.6,27.605,29.655,29.405,29.855,0.481,0.46,0.291,0.435
5737,2023-08-27 17:00:00,26.155,90.11151,24.405,32.40522,0.0,0.0,2.0,1010.2,1004.798,66.0,6.0,51.0,100.0,0.0,0.3351357,0.71999997,3.0547013,90.0,315.0001,3.2399998,27.405,29.505001,29.405,29.855,0.48,0.46,0.292,0.435
5738,2023-08-27 18:00:00,25.655,92.81969,24.405,30.80349,0.6,0.6,53.0,1010.1,1004.68933,71.700005,17.0,44.0,100.0,0.0,0.2362647,8.28,13.684735,180.0,181.5074,10.799999,27.255001,29.355,29.405,29.855,0.486,0.46,0.292,0.435
5739,2023-08-27 19:00:00,24.655,94.74514,23.755001,29.575058,0.6,0.6,53.0,1009.4,1003.97516,63.300003,13.0,36.0,100.0,0.0,0.1629417,7.072878,14.118243,165.2564,160.64091,16.919998,26.905,29.255001,29.405,29.855,0.491,0.46,0.292,0.435
5740,2023-08-27 20:00:00,24.555,95.31339,23.755001,30.022625,0.1,0.1,51.0,1009.1,1003.6749,86.7,23.0,60.0,100.0,0.0,0.14445639,3.319036,8.714677,130.60121,141.7098,11.159999,26.655,29.105,29.405,29.855,0.49,0.461,0.292,0.435
5741,2023-08-27 21:00:00,24.455,95.88548,23.755001,30.054611,0.0,0.0,2.0,1008.8,1003.37463,55.5,21.0,11.0,100.0,0.0,0.1260674,2.4149535,4.452954,243.43501,194.03627,5.3999996,26.405,28.955,29.405,29.855,0.488,0.461,0.292,0.435
5742,2023-08-27 22:00:00,24.355,96.46144,23.755001,30.18953,0.0,0.0,3.0,1008.9,1003.4726,100.0,93.0,35.0,100.0,0.0,0.10777378,0.8049845,3.2599385,206.56499,173.6599,4.32,26.255001,28.805,29.355,29.855,0.486,0.461,0.292,0.435
5743,2023-08-27 23:00:00,24.305,96.75088,23.755001,29.857166,0.0,0.0,3.0,1009.3,1003.86945,100.0,100.0,30.0,100.0,0.0,0.09866309,2.7416782,3.0758414,66.801384,110.55613,3.96,26.105,28.655,29.355,29.855,0.484,0.461,0.292,0.435
5744,2023-08-28 00:00:00,25.355,94.20595,24.355,31.015648,0.0,0.0,2.0,1010.2,1004.78345,76.200005,8.0,91.0,48.0,0.022561021,0.18729138,4.5536795,6.9899354,71.564964,78.11137,4.68,27.255001,28.655,29.355,29.855,0.472,0.459,0.292,0.435
5745,2023-08-28 01:00:00,26.605,83.88526,23.655,32.072456,0.0,0.0,0.0,1010.7,1005.3035,7.8,0.0,5.0,16.0,0.099247314,0.5608647,2.8799999,4.32,90.0,90.0,9.0,27.705,28.605,29.355,29.855,0.471,0.459,0.292,0.435
5746,2023-08-28 02:00:00,28.005001,79.1583,24.055,33.596478,0.0,0.0,0.0,1010.9,1005.5274,14.7,4.0,13.0,11.0,0.24505597,0.78724957,3.7064266,4.3498964,150.9455,155.55606,11.159999,28.905,28.605,29.355,29.855,0.468,0.459,0.292,0.435
5747,2023-08-28 03:00:00,29.305,71.23137,23.555,35.403313,0.3,0.3,51.0,1010.7,1005.35144,27.0,11.0,9.0,39.0,0.4661229,1.1716843,2.2768397,2.968636,251.56496,255.96373,14.04,30.805,28.655,29.355,29.855,0.465,0.458,0.293,0.435
5748,2023-08-28 04:00:00,30.105,67.41185,23.405,36.037918,0.1,0.1,51.0,1010.1,1004.7688,39.3,12.0,20.0,55.0,0.55258495,1.3896878,6.9527545,8.089993,248.74942,249.14546,15.84,32.205,28.855,29.355,29.855,0.459,0.458,0.293,0.435
5749,2023-08-28 05:00:00,30.655,64.92747,23.305,37.03824,0.1,0.1,51.0,1009.1,1003.78345,50.7,20.0,16.0,77.0,0.627278,1.5434175,7.342588,8.905908,258.6901,255.96373,20.16,33.205,29.105,29.355,29.855,0.451,0.457,0.293,0.435
5750,2023-08-28 06:00:00,30.755001,66.532425,23.805,37.78522,0.1,0.1,51.0,1008.4,1003.0891,31.800001,11.0,17.0,39.0,0.66443783,1.4811378,7.289444,8.699793,249.77505,245.55606,19.44,34.155,29.355,29.355,29.855,0.443,0.457,0.293,0.435
5751,2023-08-28 07:00:00,30.905,69.62213,24.705,37.810383,0.1,0.1,51.0,1007.2,1001.8979,100.0,100.0,13.0,62.0,0.57870156,1.3558121,6.9247384,7.729527,242.10283,242.24155,19.44,34.505,29.655,29.355,29.855,0.437,0.456,0.293,0.435
5752,2023-08-28 08:00:00,29.805,75.26743,24.955,35.394283,0.7,0.7,53.0,1007.0,1001.6798,100.0,100.0,18.0,73.0,0.4157112,1.0365407,8.0899935,10.1887,237.72438,237.99466,21.599998,34.105,29.905,29.355,29.855,0.44,0.456,0.293,0.435
5753,2023-08-28 09:00:00,27.855,81.30389,24.355,32.597248,1.4,1.4,61.0,1007.4,1002.0434,100.0,96.0,30.0,94.0,0.1694235,0.700042,10.823973,15.124284,273.814,271.3639,18.72,32.705,30.105,29.355,29.855,0.457,0.456,0.293,0.435
5754,2023-08-28 10:00:00,27.055,79.98796,23.305,31.64774,1.7,1.7,61.0,1008.2,1002.82477,61.200005,14.0,31.0,100.0,0.10682916,0.71517634,7.42159,12.57426,255.96373,256.75946,20.519999,31.155,30.155,29.355,29.855,0.477,0.456,0.293,0.435
5755,2023-08-28 11:00:00,25.405,84.51907,22.605,29.133625,3.5,3.5,63.0,1009.4,1003.9887,100.0,99.0,39.0,100.0,0.065333985,0.5019932,10.538843,19.211996,277.8532,282.99463,18.359999,29.855,30.155,29.405,29.855,0.52,0.456,0.293,0.435
5756,2023-08-28 12:00:00,26.555,89.60262,24.705,32.359154,1.4,1.4,61.0,1009.2,1003.8106,52.200005,0.0,37.0,100.0,0.02209052,0.36077237,5.0911684,7.24486,81.86999,63.435013,17.64,29.755001,29.905,29.355,29.855,0.445,0.455,0.294,0.435
5757,2023-08-28 13:00:00,26.355,88.786934,24.355,31.964115,0.0,0.0,1.0,1009.3,1003.90625,33.6,0.0,30.0,52.0,0.0,0.38453722,4.8965297,8.78872,53.972538,34.9921,8.28,28.905,29.855,29.405,29.855,0.445,0.455,0.294,0.435
5758,2023-08-28 14:00:00,26.055,89.83487,24.255001,31.840073,0.0,0.0,2.0,1010.3,1004.8955,50.4,0.0,58.0,52.0,0.0,0.34248996,3.2599385,9.0,353.6599,343.73972,7.2,28.305,29.805,29.405,29.855,0.445,0.455,0.294,0.435
5759,2023-08-28 15:00:00,26.105,87.18137,23.805,31.936668,0.0,0.0,2.0,1010.9,1005.4933,57.6,0.0,65.0,62.0,0.0,0.4331901,1.0182338,4.39436,135.0001,325.0079,4.68,27.855,29.655,29.405,29.805,0.445,0.454,0.294,0.435
5760,2023-08-28 16:00:00,25.505001,91.70485,24.055,31.171356,0.0,0.0,1.0,1010.4,1004.9853,20.400002,0.0,7.0,54.0,0.0,0.2705431,3.219938,2.0991426,116.56499,30.963696,3.6,27.455,29.555,29.405,29.805,0.445,0.454,0.294,0.435
5761,2023-08-28 17:00:00,24.955,93.624626,23.855,30.557613,0.0,0.0,1.0,1010.3,1004.8756,36.9,0.0,18.0,87.0,0.0,0.20125031,2.8116899,1.8,129.80553,126.86999,4.32,27.055,29.405,29.405,29.805,0.445,0.454,0.294,0.435
5762,2023-08-28 18:00:00,24.655,92.488304,23.355,29.672989,0.0,0.0,1.0,1009.5,1004.0746,30.0,0.0,4.0,92.0,0.0,0.23293042,4.73506,4.1046314,81.25392,74.74483,5.7599998,26.705,29.255001,29.405,29.805,0.445,0.453,0.294,0.435
5763,2023-08-28 19:00:00,24.355,92.19272,23.005001,29.314938,0.0,0.0,1.0,1008.9,1003.4726,30.900002,0.0,5.0,93.0,0.0,0.23780417,3.7064266,5.3999996,60.94549,53.13002,6.8399997,26.355,29.105,29.405,29.805,0.445,0.453,0.294,0.435
